item_id,title,brand,price,categories,item_attributes
6998,"L'Oreal Paris Voluminous Waterproof Mascara, Carbon Black, 0.28 Ounces",L&#39;Oreal Paris,5.74,Makeup|Eyes|Mascara,"Brand: L&#39;Oreal Paris, Price: 5.74, Categories: Makeup|Eyes|Mascara"
6999,"L'Oreal Paris Lash Out Mascara, Blackest Black, 0.23-Fluid Ounce",L&#39;Oreal Paris,13.39,Makeup|Eyes|Mascara,"Brand: L&#39;Oreal Paris, Price: 13.39, Categories: Makeup|Eyes|Mascara"
7000,"L'Oreal Paris Clean Artiste Waterproof &amp; Long Wearing Eye Makeup Remover, 4.0 Ounces",L&#39;Oreal Paris,8.49,Makeup|Makeup Remover|Eyes,"Brand: L&#39;Oreal Paris, Price: 8.49, Categories: Makeup|Makeup Remover|Eyes"
7001,"L'Oreal Paris HydraFresh Toner, 8.5 Fluid Ounce",L&#39;Oreal Paris,5.93,Skin Care|Face|Toners & Astringents,"Brand: L&#39;Oreal Paris, Price: 5.93, Categories: Skin Care|Face|Toners & Astringents"
7002,FRUIT PIGMENTED TINTED MOISTURIZER With SPF 20 (sheer to medium coverage) - Peach Bisque,100% Pure,35.0,Makeup|Face|Foundation,"Brand: 100% Pure, Price: 35.0, Categories: Makeup|Face|Foundation"
7003,100% Pure Fruit Pigmented Tinted Moisturizer with SPF 20-Cr&eacute;me - 1.7 oz,100% Pure,34.5,Makeup|Face|Foundation,"Brand: 100% Pure, Price: 34.5, Categories: Makeup|Face|Foundation"
7004,100% Pure Fruit Pigmented Mascara - Dark Chocolate,100% Pure,20.0,Makeup|Eyes|Mascara,"Brand: 100% Pure, Price: 20.0, Categories: Makeup|Eyes|Mascara"
7005,100 Percent Pure Brightening Tonique 4 oz.,100% Pure,21.0,Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Fluids,"Brand: 100% Pure, Price: 21.0, Categories: Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Fluids"
7006,100% Pure Fruit Pigmented Ultra Lengthening Mascara - Blueberry,100% Pure,17.95,Makeup|Eyes|Mascara,"Brand: 100% Pure, Price: 17.95, Categories: Makeup|Eyes|Mascara"
7007,St Moriz Instant Self Tanning Mousse - Dark (200ml),St Moriz,7.48,Skin Care|Sun|Self-Tanners & Bronzers,"Brand: St Moriz, Price: 7.48, Categories: Skin Care|Sun|Self-Tanners & Bronzers"
7008,Wig It Gripper 2 oz. Jar,Wig It,8.49,"Hair Care|Styling Products|Creams, Gels & Lotions","Brand: Wig It, Price: 8.49, Categories: Hair Care|Styling Products|Creams, Gels & Lotions"
7009,Life Extension Skin Restoring  Phytoceramides w/ Lipowheat 30 caps,Life Extension,15.39,Skin Care,"Brand: Life Extension, Price: 15.39, Categories: Skin Care"
7010,"L'Oreal Paris Lineur Intense Brush Tip Liquid Eyeliner, Black, 0.24 Ounces",L&#39;Oreal Paris,2.49,Makeup|Eyes|Eyeliner,"Brand: L&#39;Oreal Paris, Price: 2.49, Categories: Makeup|Eyes|Eyeliner"
7011,L'Oreal Paris Dual Eye/Lipliner Sharpener with Cover,unknown,2.69,Tools & Accessories|Makeup Brushes & Tools|Sharpeners,"Brand: unknown, Price: 2.69, Categories: Tools & Accessories|Makeup Brushes & Tools|Sharpeners"
7012,Josie Maran Argan Color Stick Rosy 0.55 oz,Jubujub,35.0,Makeup|Face|Bronzers & Highlighters,"Brand: Jubujub, Price: 35.0, Categories: Makeup|Face|Bronzers & Highlighters"
7013,Josie Maran Argan Oil 4 oz,unknown,unknown,Skin Care|Body|Moisturizers|Oils,"Brand: unknown, Price: unknown, Categories: Skin Care|Body|Moisturizers|Oils"
7014,The Brush Guard--Foundation Pack,unknown,8.95,Tools & Accessories|Makeup Brushes & Tools|Brushes & Applicators,"Brand: unknown, Price: 8.95, Categories: Tools & Accessories|Makeup Brushes & Tools|Brushes & Applicators"
7015,The Brush Guard Blush Pack 8 Small,unknown,8.95,Tools & Accessories|Makeup Brushes & Tools|Brushes & Applicators,"Brand: unknown, Price: 8.95, Categories: Tools & Accessories|Makeup Brushes & Tools|Brushes & Applicators"
7016,"SHANY Cosmetics Carry All Train Case with Makeup and Reusable Aluminum Case, Cameo",SHANY Cosmetics,39.99,Makeup|Makeup Sets,"Brand: SHANY Cosmetics, Price: 39.99, Categories: Makeup|Makeup Sets"
7017,"Designer Skin Obsidian 30x Bronzing Matrix Tanning Lotion, 13.5-Ounce",Designer Skin,38.07,Skin Care|Sun|Tanning Oils,"Brand: Designer Skin, Price: 38.07, Categories: Skin Care|Sun|Tanning Oils"
7018,California Tan EXPOSE Luxe Body Lotion Step 3 16 oz.,California Tan,17.99,Skin Care|Body|Moisturizers|Lotions,"Brand: California Tan, Price: 17.99, Categories: Skin Care|Body|Moisturizers|Lotions"
7019,100% Pure Healthy Skin Foundation With Super Fruits(Full Coverage / Satin Finish) - White Peach,100% Pure,28.0,Makeup|Face|Foundation,"Brand: 100% Pure, Price: 28.0, Categories: Makeup|Face|Foundation"
7020,"Instant Face, Neck and Eye Lift (Dark Hair)","CosmeSearch, Inc.",20.95,Skin Care|Face|Treatments & Masks,"Brand: CosmeSearch, Inc., Price: 20.95, Categories: Skin Care|Face|Treatments & Masks"
7021,CLINIQUE NEW! REPAIRWEAR LASER FOCUS Wrinkle &amp; UV Damage Corrector 2 X 0.5 OZ = 1 OZ / 30 ML,Clinique,7.51,Skin Care|Face|Treatments & Masks,"Brand: Clinique, Price: 7.51, Categories: Skin Care|Face|Treatments & Masks"
7022,"BabyGanics Fine and Handy Foaming Hand Soap, Apple, 250 Ml, 8.45-Ounce (Pack of 2), Packaging May Vary",unknown,17.97,Skin Care|Hands & Nails|Hand Soaps,"Brand: unknown, Price: 17.97, Categories: Skin Care|Hands & Nails|Hand Soaps"
7023,"L'Oreal Paris Excellence Cr&egrave;me with Pro-Keratine Complex, Light Reddish Blonde 9RB",L&#39;Oreal Paris,10.49,Hair Care|Hair Color|Chemical Hair Dyes,"Brand: L&#39;Oreal Paris, Price: 10.49, Categories: Hair Care|Hair Color|Chemical Hair Dyes"
7024,"Babyganics Moisturizing Daily Lotion, Fragrance Free, 17 oz (Pack of 2), Packaging May Vary",BabyGanics,14.14,Skin Care|Body|Moisturizers|Lotions,"Brand: BabyGanics, Price: 14.14, Categories: Skin Care|Body|Moisturizers|Lotions"
7025,"Babyganics Mineral-Based Sunscreen 50 SPF, On-The-Go 2-Ounce Tube (Pack of 4), Packaging May Vary",BabyGanics,11.83,Skin Care|Sun|Skin Protection|Sports,"Brand: BabyGanics, Price: 11.83, Categories: Skin Care|Sun|Skin Protection|Sports"
7026,"Babyganics Pure Mineral Sunscreen Stick SPF 50, 0.47-Ounce (Pack of 2), Packaging May Vary",BabyGanics,13.5,Skin Care|Sun|Skin Protection|Sports,"Brand: BabyGanics, Price: 13.5, Categories: Skin Care|Sun|Skin Protection|Sports"
7027,"BabyGanics Fine and Handy Foaming Hand Soap, Tangerine, 8.45-Ounce (Pack of 2), Packaging May Vary",unknown,unknown,Skin Care|Hands & Nails|Hand Soaps,"Brand: unknown, Price: unknown, Categories: Skin Care|Hands & Nails|Hand Soaps"
7028,"Babyganics Mineral-Based Sunscreen SPF 50, 6 oz (Pack of 2), Packaging May Vary",Babyganics,21.31,Skin Care|Sun|Skin Protection|Sports,"Brand: Babyganics, Price: 21.31, Categories: Skin Care|Sun|Skin Protection|Sports"
7029,"L'Oreal Kids Extra Gentle 2-in-1 Shampoo With a Burst of Cherry Almond, 9.0 Fluid Ounce",L&#39;Oreal Paris,7.99,Hair Care|Shampoos,"Brand: L&#39;Oreal Paris, Price: 7.99, Categories: Hair Care|Shampoos"
7030,L'Oreal Kids Extra Gentle 2-in-1 Strawberry Shampoo (Characters May Vary),L&#39;Oreal Paris,3.99,Hair Care|Shampoos,"Brand: L&#39;Oreal Paris, Price: 3.99, Categories: Hair Care|Shampoos"
7031,"L'Oreal Paris Go 360 Clean Anti-Breakout Facial Cleanser, 6.0 Fluid Ounce",L&#39;Oreal Paris,5.01,Skin Care|Face|Cleansers|Washes,"Brand: L&#39;Oreal Paris, Price: 5.01, Categories: Skin Care|Face|Cleansers|Washes"
7032,"L'Oreal Paris EverSleek Sulfate-Free Smoothing System Frizz Taming Creme Serum, 1.9 Fluid Ounce",L&#39;Oreal Paris,2.43,Hair Care|Styling Products|Hair Styling Serums,"Brand: L&#39;Oreal Paris, Price: 2.43, Categories: Hair Care|Styling Products|Hair Styling Serums"
7033,"Biotique Botanicals Bhringraj Hair Growth ThERApeutic Oil, 4.2-Fluid Ounce",Biotique Botanicals,9.95,Hair Care|Hair Loss Products|Hair Regrowth Treatments,"Brand: Biotique Botanicals, Price: 9.95, Categories: Hair Care|Hair Loss Products|Hair Regrowth Treatments"
7034,Loving Naturals Lavender &amp; Grapefruit Hand and Body Lotion 16-Ounce,unknown,unknown,Skin Care|Body|Moisturizers|Lotions,"Brand: unknown, Price: unknown, Categories: Skin Care|Body|Moisturizers|Lotions"
7035,Australian Gold Fierce D Fense Intensifier Tanning Lotion 10 oz.,Australian Gold,26.0,Skin Care|Sun|Self-Tanners & Bronzers,"Brand: Australian Gold, Price: 26.0, Categories: Skin Care|Sun|Self-Tanners & Bronzers"
7036,Going Gaga,Australian Gold,13.02,Skin Care|Sun|Tanning Oils,"Brand: Australian Gold, Price: 13.02, Categories: Skin Care|Sun|Tanning Oils"
7037,"Agadir Argan Oil Volumizing Styling Mousse, 8.5 Ounce",Agadir,6.28,Hair Care|Styling Products|Mousses & Foams,"Brand: Agadir, Price: 6.28, Categories: Hair Care|Styling Products|Mousses & Foams"
7038,Lashes &amp; Cosmetics Eyelash Extension Glue | Stays-on-glue- Hypoallergenic | .95 Fl.oz No Burn and Odor Free | Lasts for Weeks | Can Be Used with Any Lashes,unknown,21.95,Tools & Accessories|Makeup Brushes & Tools|Eyelash Tools|Fake Eyelashes & Adhesives,"Brand: unknown, Price: 21.95, Categories: Tools & Accessories|Makeup Brushes & Tools|Eyelash Tools|Fake Eyelashes & Adhesives"
7039,"L'Oreal Paris Sublime Mousse by Healthy Look Hair Color, 90 Pure Light Blonde",L&#39;Oreal Paris,9.79,Hair Care|Hair Color|Color Refreshers,"Brand: L&#39;Oreal Paris, Price: 9.79, Categories: Hair Care|Hair Color|Color Refreshers"
7040,3&quot; MOCK TORTOISE STAY-TIGHT B,Goody,5.79,Hair Care|Styling Tools|Styling Accessories|Barrettes,"Brand: Goody, Price: 5.79, Categories: Hair Care|Styling Tools|Styling Accessories|Barrettes"
7041,Lipstick - 10pc. Assorted Color Lipstick Set,Love My Nails,16.99,Makeup|Lips|Lipstick,"Brand: Love My Nails, Price: 16.99, Categories: Makeup|Lips|Lipstick"
7042,Eraser Ayurvedic Skin Cream Removes Any Marks 25g,unknown,3.15,Skin Care|Face|Treatments & Masks,"Brand: unknown, Price: 3.15, Categories: Skin Care|Face|Treatments & Masks"
7043,"Elma and Sana Moroccan Ghassoul Clay Powder, Lava, 8 Ounce",ELMA&amp;SANA,9.49,Skin Care|Face|Treatments & Masks|Masks,"Brand: ELMA&amp;SANA, Price: 9.49, Categories: Skin Care|Face|Treatments & Masks|Masks"
7044,Delon 100% Cotton Rounds - New and Improved Premium Quality Softer Edges - 800 Rounds,Delon+,17.89,Skin Care|Face|Cleansers,"Brand: Delon+, Price: 17.89, Categories: Skin Care|Face|Cleansers"
7045,"Ardell Brow Sculpting Gel, Light Brown, 0.25-Ounce (Pack of 3)",unknown,12.57,Makeup|Eyes|Eyebrow Color,"Brand: unknown, Price: 12.57, Categories: Makeup|Eyes|Eyebrow Color"
7046,Ardell Heated Eye Lash Curler (Pack of 3),unknown,32.99,Tools & Accessories|Makeup Brushes & Tools|Eyelash Tools|Curlers,"Brand: unknown, Price: 32.99, Categories: Tools & Accessories|Makeup Brushes & Tools|Eyelash Tools|Curlers"
7047,"Thinkbaby sunscreen SPF50+ benefiting LIVESTRONG, 3 ounces.",Thinkbaby,11.29,Skin Care|Sun|Skin Protection|Sports,"Brand: Thinkbaby, Price: 11.29, Categories: Skin Care|Sun|Skin Protection|Sports"
7048,"Banana Boat Sport SPF 50 Family Size Sunscreen Lotion, 12-Fluid Ounce",Banana Boat,12.03,Skin Care|Sun|Skin Protection|Sports,"Brand: Banana Boat, Price: 12.03, Categories: Skin Care|Sun|Skin Protection|Sports"
7049,"Banana Boat Kids SPF 50 Family Size Sunscreen Lotion, 12-Fluid Ounce",Banana Boat,9.49,Skin Care|Sun|Skin Protection|Sports,"Brand: Banana Boat, Price: 9.49, Categories: Skin Care|Sun|Skin Protection|Sports"
7050,Loving Naturals 100% Natural Lavender &amp; Grapefruit Body Wash 16-Ounce,unknown,unknown,Bath & Body|Cleansers|Body Washes,"Brand: unknown, Price: unknown, Categories: Bath & Body|Cleansers|Body Washes"
7051,"Jordin Sparks Because of You Eau De Parfum Spray for Women, 2.5 Ounce",Jordin Sparks,28.68,Fragrance|Women's|Eau de Parfum,"Brand: Jordin Sparks, Price: 28.68, Categories: Fragrance|Women's|Eau de Parfum"
7052,Whatabeautifullife - Short Brown Black Mix Bob Natural As Real Hair Wig+wig Cap,L-email,5.54,Hair Care|Styling Products|Hair Extensions & Wigs|Wigs,"Brand: L-email, Price: 5.54, Categories: Hair Care|Styling Products|Hair Extensions & Wigs|Wigs"
7053,Jane Carter Nourish and Shine 4 oz &quot;Pack of 2&quot;,Jane Cosmetics,25.75,Hair Care|Hair & Scalp Treatments,"Brand: Jane Cosmetics, Price: 25.75, Categories: Hair Care|Hair & Scalp Treatments"
7054,"Fantasea Large Kabuki Brush, 3.5 Ounce",FantaSea,5.77,Tools & Accessories|Makeup Brushes & Tools|Brushes & Applicators,"Brand: FantaSea, Price: 5.77, Categories: Tools & Accessories|Makeup Brushes & Tools|Brushes & Applicators"
7055,Zoya Remove Plus Nail Polish Remover 32 oz,Zoya,22.28,Makeup|Nails|Nail Polish Remover,"Brand: Zoya, Price: 22.28, Categories: Makeup|Nails|Nail Polish Remover"
7056,Red Cherry #138 False Eyelashes (Pack of 6 Pairs),Red Cherry,9.89,Tools & Accessories|Makeup Brushes & Tools|Eyelash Tools|Fake Eyelashes & Adhesives,"Brand: Red Cherry, Price: 9.89, Categories: Tools & Accessories|Makeup Brushes & Tools|Eyelash Tools|Fake Eyelashes & Adhesives"
7057,DermaGen Anti-Wrinkle Patches,"CosmeSearch, Inc.",9.9,Skin Care|Eyes,"Brand: CosmeSearch, Inc., Price: 9.9, Categories: Skin Care|Eyes"
7058,32 Color Design Neon Glitter &amp; Plain Eyeshadow Makeup Kit,Emori (TM),7.0,Makeup|Eyes|Glitter & Shimmer,"Brand: Emori (TM), Price: 7.0, Categories: Makeup|Eyes|Glitter & Shimmer"
7059,"Olay Sensitive Foaming Face Wash, 6.8 fl. oz.  (Pack of 2)",Olay,13.99,Skin Care|Face|Cleansers|Washes,"Brand: Olay, Price: 13.99, Categories: Skin Care|Face|Cleansers|Washes"
7060,"Olay Sensitive 4-In-1 Daily Facial Cloths, 33 Count (Pack of 2)",Olay,18.47,Skin Care|Face|Cleansers|Cloths & Towelettes,"Brand: Olay, Price: 18.47, Categories: Skin Care|Face|Cleansers|Cloths & Towelettes"
7061,Olay Pore Minimizing Cleanser + Scrub 5 Oz (Pack of 2),Olay,10.02,Skin Care|Face|Cleansers,"Brand: Olay, Price: 10.02, Categories: Skin Care|Face|Cleansers"
7062,Olay Wet Cleansing Towelette - Sensitive 30 Count (Pack of 2),Olay,7.45,Skin Care|Face|Cleansers|Cloths & Towelettes,"Brand: Olay, Price: 7.45, Categories: Skin Care|Face|Cleansers|Cloths & Towelettes"
7063,Olay Foaming Face Wash  Normal 6.78 Oz (Pack of 2),Olay,14.01,Skin Care|Face|Cleansers,"Brand: Olay, Price: 14.01, Categories: Skin Care|Face|Cleansers"
7064,"Olay Normal Wet Cleansing Cloths, 30-Count (Pack of 2)",Olay,7.87,Skin Care|Face|Cleansers|Cloths & Towelettes,"Brand: Olay, Price: 7.87, Categories: Skin Care|Face|Cleansers|Cloths & Towelettes"
7065,"Olay Oil Minimizing Toner, 7.20-Ounce (Pack of 2)",Olay,8.99,Skin Care|Face|Toners & Astringents,"Brand: Olay, Price: 8.99, Categories: Skin Care|Face|Toners & Astringents"
7066,Zoya Anchor Base Coat .5 oz,Zoya,9.62,Makeup|Nails|Top & Base Coats,"Brand: Zoya, Price: 9.62, Categories: Makeup|Nails|Top & Base Coats"
7067,Mary Kay Eye Primer 0.3oz NET WT.,Mary Kay,10.25,Makeup|Eyes|Concealer & Base,"Brand: Mary Kay, Price: 10.25, Categories: Makeup|Eyes|Concealer & Base"
7068,Anti-Aging Matrixyl &amp; Argireline Peptide Wrinkle Cream &amp; Firming Serum (Aryu-Deva BioScience Renewal Complex),unknown,39.95,Skin Care|Face|Oils & Serums,"Brand: unknown, Price: 39.95, Categories: Skin Care|Face|Oils & Serums"
7069,Beyond Turn Up The Heat 1.5 oz.,Beyond the Zone,3.39,Hair Care|Styling Products|Hair Styling Serums,"Brand: Beyond the Zone, Price: 3.39, Categories: Hair Care|Styling Products|Hair Styling Serums"
7070,"Neutrogena Healthy Skin Compact Makeup SPF 55 with Helioplex, Fresh Beige 70, 0.35 Ounce",Neutrogena,15.99,Makeup|Face|Powder,"Brand: Neutrogena, Price: 15.99, Categories: Makeup|Face|Powder"
7071,"Neutrogena Revitalizing Lip Balm, Sunny Berry 30, 0.15 Ounce",Neutrogena,11.01,Makeup|Lips|Lip Glosses,"Brand: Neutrogena, Price: 11.01, Categories: Makeup|Lips|Lip Glosses"
7072,Clairol Nice 'n Easy Foam Hair Color 6R Light Auburn 1 Kit (packaging may vary),Clairol,3.99,Hair Care|Hair Color|Chemical Hair Dyes,"Brand: Clairol, Price: 3.99, Categories: Hair Care|Hair Color|Chemical Hair Dyes"
7073,"Clairol Natural Instincts Vibrant Permanent Hair Color 8, Toasted Almond, Medium Blonde 1 Kit",Clairol,7.74,Hair Care|Hair Color|Chemical Hair Dyes,"Brand: Clairol, Price: 7.74, Categories: Hair Care|Hair Color|Chemical Hair Dyes"
7074,"Aveeno Smart Essentials Daily Detoxifying Scrub, 5 Ounce",Aveeno,7.12,Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Fluids,"Brand: Aveeno, Price: 7.12, Categories: Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Fluids"
7075,"Neutrogena Rapid Wrinkle Repair Eye, 0.5  Ounce",Neutrogena,8.91,Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Fluids,"Brand: Neutrogena, Price: 8.91, Categories: Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Fluids"
7076,"Neutrogena Naturals Fresh Cleansing + Makeup Remover, 6 Ounce  (Pack of 2)",Neutrogena,11.49,Skin Care|Face|Cleansers|Bars,"Brand: Neutrogena, Price: 11.49, Categories: Skin Care|Face|Cleansers|Bars"
7077,"Neutrogena Wet Skin Junior Sunblock Spray SPF 70, 5 Ounce",Neutrogena,7.6,Skin Care|Body|Moisturizers|Creams,"Brand: Neutrogena, Price: 7.6, Categories: Skin Care|Body|Moisturizers|Creams"
7078,"RoC Retinol Correxion Sensitive Night Cream, 1 Ounce",RoC,12.76,Skin Care|Eyes|Creams,"Brand: RoC, Price: 12.76, Categories: Skin Care|Eyes|Creams"
7079,"Aveeno Living Color Preserving Shampoo for Medium-Thick Hair, 10.5 Ounce (Pack of 2)",Aveeno,16.89,Hair Care|Hair Color|Color Refreshers,"Brand: Aveeno, Price: 16.89, Categories: Hair Care|Hair Color|Color Refreshers"
7080,"Neutrogena Naturals Purifying Facial Cleanser, 6  Ounce, (Pack of 2)",Neutrogena,14.87,Skin Care|Face|Cleansers,"Brand: Neutrogena, Price: 14.87, Categories: Skin Care|Face|Cleansers"
7081,"Neutrogena Pure and Free Liquid, SPF 50, 1.4  Ounce",Neutrogena,11.19,Skin Care|Sun|Skin Protection,"Brand: Neutrogena, Price: 11.19, Categories: Skin Care|Sun|Skin Protection"
7082,"Neutrogena Clear Skin Sunscreen Lotion, SPF 55,  3 Ounce",Neutrogena,4.95,Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Lotions,"Brand: Neutrogena, Price: 4.95, Categories: Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Lotions"
7083,"Roc Brilliance Anti-aging Face Primer, 1 Fl Oz",unknown,unknown,Skin Care|Face|Creams & Moisturizers,"Brand: unknown, Price: unknown, Categories: Skin Care|Face|Creams & Moisturizers"
7084,"Neutrogena Acne Stress Control Gel Cleanser, 6 FL Ounce (Pack of 2)",Neutrogena,34.19,Skin Care|Face|Cleansers|Gels,"Brand: Neutrogena, Price: 34.19, Categories: Skin Care|Face|Cleansers|Gels"
7085,"Lubriderm Men's 3-in-1 Lotion, Body, Face and Post-shave Lotion, Light Fragrance, 16 Ounce",Lubriderm,12.28,Skin Care|Body|Moisturizers|Lotions,"Brand: Lubriderm, Price: 12.28, Categories: Skin Care|Body|Moisturizers|Lotions"
7086,"Aveeno Smart Essentials Anti-Fatigue Eye Treatment, 0.27 Ounce",Aveeno,21.19,Skin Care|Eyes|Creams,"Brand: Aveeno, Price: 21.19, Categories: Skin Care|Eyes|Creams"
7087,Neutrogena Ultra Sheer Sunscreen SPF 45 Twin Pack 6.0 Ounce,Neutrogena,12.49,Skin Care|Face|Sunscreens & Self Tanners|Sunscreens,"Brand: Neutrogena, Price: 12.49, Categories: Skin Care|Face|Sunscreens & Self Tanners|Sunscreens"
7088,"Neutrogena Healthy Skin Radiance Cream SPF 15, 2.5 Ounce",Neutrogena,9.72,Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Lotions,"Brand: Neutrogena, Price: 9.72, Categories: Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Lotions"
7089,"MY MANICURIST MAXIM Nail Drill Grinder PRO Powerful Electric Nail File w/ Bits Acrylics Gels, complete. Manicuring, pedicuring, or removal of calluses. Dremel bits compatible",unknown,36.99,Tools & Accessories|Nail Tools|Nail Dryers,"Brand: unknown, Price: 36.99, Categories: Tools & Accessories|Nail Tools|Nail Dryers"
7090,"Eminence Clear Skin Probiotic Masque Skin Care, 2 Ounce",Eminence Organic Skin Care,35.86,Skin Care,"Brand: Eminence Organic Skin Care, Price: 35.86, Categories: Skin Care"
7091,"Kate Perry Purr Eau De Parfum Spray for Women, 3.4 Ounce",Kate Perry,20.25,Skin Care|Body|Moisturizers|Lotions,"Brand: Kate Perry, Price: 20.25, Categories: Skin Care|Body|Moisturizers|Lotions"
7092,Agadir Argan Oil Daily Shampoo and Conditioner Liter Combo Set 33.8 oz,Agadir,45.85,Hair Care|Shampoo & Conditioner Sets,"Brand: Agadir, Price: 45.85, Categories: Hair Care|Shampoo & Conditioner Sets"
7093,"Vaseline Body Lotion, Total Moisture, Pure Oat Extract, 32 Ounce",Vaseline,12.21,Skin Care|Body|Moisturizers|Lotions,"Brand: Vaseline, Price: 12.21, Categories: Skin Care|Body|Moisturizers|Lotions"
7094,Suave Professionals Hair Spray Aerosol Touchable Finish Extra Hold 9.4 oz.,Suave,4.79,Hair Care|Styling Products|Hair Sprays,"Brand: Suave, Price: 4.79, Categories: Hair Care|Styling Products|Hair Sprays"
7095,"Caress Body Wash, Scarlet Blossom, 18-Ounce (Pack of 2)",Caress,10.62,Bath & Body|Cleansers|Body Washes,"Brand: Caress, Price: 10.62, Categories: Bath & Body|Cleansers|Body Washes"
7096,"Vaseline Body Lotion, Cocoa Butter, 32Ounce",Vaseline,8.49,Skin Care|Body|Moisturizers|Body Butter,"Brand: Vaseline, Price: 8.49, Categories: Skin Care|Body|Moisturizers|Body Butter"
7097,"Dove Body Wash, go fresh, Rebalance, Plum and Sakura Blossom, 24 Ounce",Dove,5.23,Bath & Body|Cleansers|Body Washes,"Brand: Dove, Price: 5.23, Categories: Bath & Body|Cleansers|Body Washes"
7098,"Suave Professionals Mousse, Volumizing, 7-Ounce",Suave,3.49,Hair Care|Styling Products|Mousses & Foams,"Brand: Suave, Price: 3.49, Categories: Hair Care|Styling Products|Mousses & Foams"
7099,"Dove Purely Pampering Body Wash, Shea Butter with Warm Vanilla, 22 ounces",Dove,6.49,Skin Care|Body|Moisturizers|Body Butter,"Brand: Dove, Price: 6.49, Categories: Skin Care|Body|Moisturizers|Body Butter"
7100,"Suave Professionals Hair Spray, Aerosol, Touchable Finish, Ultra Fine Mist, 9.4Ounce",Suave,4.28,Hair Care|Styling Products|Hair Sprays,"Brand: Suave, Price: 4.28, Categories: Hair Care|Styling Products|Hair Sprays"
